Step,coin3_cbamsvo - SW_ep_rew_total,coin3_cbamsvo - SW_ep_rew_total__MIN,coin3_cbamsvo - SW_ep_rew_total__MAX
14656000,-12.740000486373901,-12.740000486373901,-12.740000486373901
14720000,-12.319999694824219,-12.319999694824219,-12.319999694824219
14784000,-12.460000038146973,-12.460000038146973,-12.460000038146973
14848000,-13.22000002861023,-13.22000002861023,-13.22000002861023
14912000,-12.380000114440918,-12.380000114440918,-12.380000114440918
14976000,-11.559999704360962,-11.559999704360962,-11.559999704360962
15040000,-12.120000123977661,-12.120000123977661,-12.120000123977661
15104000,-12.400000095367432,-12.400000095367432,-12.400000095367432
15168000,-11.879999876022339,-11.879999876022339,-11.879999876022339
15232000,-12.699999570846558,-12.699999570846558,-12.699999570846558
15296000,-12.420000076293945,-12.420000076293945,-12.420000076293945
15360000,-12.620000123977661,-12.620000123977661,-12.620000123977661
15424000,-12.119999647140503,-12.119999647140503,-12.119999647140503
15488000,-12.940000295639038,-12.940000295639038,-12.940000295639038
15552000,-12.459999918937683,-12.459999918937683,-12.459999918937683
15616000,-11.760000228881836,-11.760000228881836,-11.760000228881836
15680000,-11.77999997138977,-11.77999997138977,-11.77999997138977
15744000,-12.519999742507935,-12.519999742507935,-12.519999742507935
15808000,-12.420000076293945,-12.420000076293945,-12.420000076293945
15872000,-13.699999928474426,-13.699999928474426,-13.699999928474426
15936000,-12.180000305175781,-12.180000305175781,-12.180000305175781
16000000,-12.819999694824219,-12.819999694824219,-12.819999694824219
16064000,-12.81999945640564,-12.81999945640564,-12.81999945640564
16128000,-12.379999876022339,-12.379999876022339,-12.379999876022339
16192000,-12.639999866485596,-12.639999866485596,-12.639999866485596
16256000,-12.739999771118164,-12.739999771118164,-12.739999771118164
16320000,-13.759999573230743,-13.759999573230743,-13.759999573230743
16384000,-12.360000133514404,-12.360000133514404,-12.360000133514404
16448000,-12.700000047683716,-12.700000047683716,-12.700000047683716
16512000,-11.859999656677246,-11.859999656677246,-11.859999656677246
16576000,-13.000000715255737,-13.000000715255737,-13.000000715255737
16640000,-13.100000381469727,-13.100000381469727,-13.100000381469727
16704000,-13.340000033378601,-13.340000033378601,-13.340000033378601
16768000,-11.820000410079956,-11.820000410079956,-11.820000410079956
16832000,-13.019999742507935,-13.019999742507935,-13.019999742507935
16896000,-13.100000143051147,-13.100000143051147,-13.100000143051147
16960000,-14.019999742507935,-14.019999742507935,-14.019999742507935
17024000,-11.81999945640564,-11.81999945640564,-11.81999945640564
17088000,-13.239999771118164,-13.239999771118164,-13.239999771118164
17152000,-11.960000038146973,-11.960000038146973,-11.960000038146973
17216000,-11.84000015258789,-11.84000015258789,-11.84000015258789
17280000,-12.180000305175781,-12.180000305175781,-12.180000305175781
17344000,-12.639999389648438,-12.639999389648438,-12.639999389648438
17408000,-12.180000066757202,-12.180000066757202,-12.180000066757202
17472000,-12.739999771118164,-12.739999771118164,-12.739999771118164
17536000,-12.740000009536743,-12.740000009536743,-12.740000009536743
17600000,-13.480000495910645,-13.480000495910645,-13.480000495910645
17664000,-13.039999961853027,-13.039999961853027,-13.039999961853027
17728000,-12.240000009536743,-12.240000009536743,-12.240000009536743
17792000,-12.780000448226929,-12.780000448226929,-12.780000448226929
17856000,-12.519999742507935,-12.519999742507935,-12.519999742507935
17920000,-12.940000295639038,-12.940000295639038,-12.940000295639038
17984000,-12.420000553131104,-12.420000553131104,-12.420000553131104
18048000,-13.5600004196167,-13.5600004196167,-13.5600004196167
18112000,-13.139999628067017,-13.139999628067017,-13.139999628067017
18176000,-11.799999952316284,-11.799999952316284,-11.799999952316284
18240000,-13.520000219345093,-13.520000219345093,-13.520000219345093
18304000,-12.259999752044678,-12.259999752044678,-12.259999752044678
18368000,-12.999999523162842,-12.999999523162842,-12.999999523162842
18432000,-12.400000095367432,-12.400000095367432,-12.400000095367432
18496000,-13.299999713897705,-13.299999713897705,-13.299999713897705
18560000,-11.84000015258789,-11.84000015258789,-11.84000015258789
18624000,-12.940000057220459,-12.940000057220459,-12.940000057220459
18688000,-12.820000171661377,-12.820000171661377,-12.820000171661377
18752000,-12.579999685287476,-12.579999685287476,-12.579999685287476
18816000,-12.380000114440918,-12.380000114440918,-12.380000114440918
18880000,-12.079999923706055,-12.079999923706055,-12.079999923706055
18944000,-12.740000247955322,-12.740000247955322,-12.740000247955322
19008000,-13.639999628067017,-13.639999628067017,-13.639999628067017
19072000,-11.919999837875366,-11.919999837875366,-11.919999837875366
19136000,-12.160000085830688,-12.160000085830688,-12.160000085830688
19200000,-12.099999904632568,-12.099999904632568,-12.099999904632568
19264000,-11.959999561309814,-11.959999561309814,-11.959999561309814
19328000,-12.15999984741211,-12.15999984741211,-12.15999984741211
19392000,-13.240000128746033,-13.240000128746033,-13.240000128746033
19456000,-12.4399995803833,-12.4399995803833,-12.4399995803833
19520000,-13.539999961853027,-13.539999961853027,-13.539999961853027
19584000,-12.640000343322754,-12.640000343322754,-12.640000343322754
19648000,-13.299999713897705,-13.299999713897705,-13.299999713897705
19712000,-12.600000381469727,-12.600000381469727,-12.600000381469727
19776000,-12.640000343322754,-12.640000343322754,-12.640000343322754
19840000,-13.00000011920929,-13.00000011920929,-13.00000011920929
19904000,-13.260000228881836,-13.260000228881836,-13.260000228881836
19968000,-12.240000247955322,-12.240000247955322,-12.240000247955322
