"Step","lbf10_cbam_122_baseline - SW_ep_rew_total","lbf10_cbam_122_baseline - SW_ep_rew_total__MIN","lbf10_cbam_122_baseline - SW_ep_rew_total__MAX"
"59200000","9.044999957084656","9.044999957084656","9.044999957084656"
"59264000","9.104999899864197","9.104999899864197","9.104999899864197"
"59328000","8.27999997138977","8.27999997138977","8.27999997138977"
"59392000","7.169999718666077","7.169999718666077","7.169999718666077"
"59456000","8.609999775886536","8.609999775886536","8.609999775886536"
"59520000","7.979999899864197","7.979999899864197","7.979999899864197"
"59584000","7.2299999594688416","7.2299999594688416","7.2299999594688416"
"59648000","7.619999885559082","7.619999885559082","7.619999885559082"
"59712000","7.769999861717224","7.769999861717224","7.769999861717224"
"59776000","9.554999887943268","9.554999887943268","9.554999887943268"
"59840000","7.740000009536743","7.740000009536743","7.740000009536743"
"59904000","8.295000076293945","8.295000076293945","8.295000076293945"
"59968000","8.130000114440918","8.130000114440918","8.130000114440918"
"60032000","7.90500009059906","7.90500009059906","7.90500009059906"
"60096000","9.825000286102295","9.825000286102295","9.825000286102295"
"60160000","8.99999988079071","8.99999988079071","8.99999988079071"
"60224000","8.16000010073185","8.16000010073185","8.16000010073185"
"60288000","7.260000079870224","7.260000079870224","7.260000079870224"
"60352000","6.104999929666519","6.104999929666519","6.104999929666519"
"60416000","8.985000014305115","8.985000014305115","8.985000014305115"
"60480000","8.32500010728836","8.32500010728836","8.32500010728836"
"60544000","8.669999957084656","8.669999957084656","8.669999957084656"
"60608000","8.759999990463257","8.759999990463257","8.759999990463257"
"60672000","8.609999895095825","8.609999895095825","8.609999895095825"
"60736000","8.59499990940094","8.59499990940094","8.59499990940094"
"60800000","8.174999922513962","8.174999922513962","8.174999922513962"
"60864000","8.400000214576721","8.400000214576721","8.400000214576721"
"60928000","8.399999976158142","8.399999976158142","8.399999976158142"
"60992000","8.2049999833107","8.2049999833107","8.2049999833107"
"61056000","7.949999809265137","7.949999809265137","7.949999809265137"
"61120000","6.734999984502792","6.734999984502792","6.734999984502792"
"61184000","8.549999952316284","8.549999952316284","8.549999952316284"
"61248000","8.309999823570251","8.309999823570251","8.309999823570251"
"61312000","6.975000113248825","6.975000113248825","6.975000113248825"
"61376000","8.819999873638153","8.819999873638153","8.819999873638153"
"61440000","8.925000190734863","8.925000190734863","8.925000190734863"
"61504000","8.490000247955322","8.490000247955322","8.490000247955322"
"61568000","7.90500020980835","7.90500020980835","7.90500020980835"
"61632000","7.454999923706055","7.454999923706055","7.454999923706055"
"61696000","9.345000267028809","9.345000267028809","9.345000267028809"
"61760000","9.075000047683716","9.075000047683716","9.075000047683716"
"61824000","7.935000061988831","7.935000061988831","7.935000061988831"
"61888000","8.264999985694885","8.264999985694885","8.264999985694885"
"61952000","7.905000030994415","7.905000030994415","7.905000030994415"
"62016000","7.469999819993973","7.469999819993973","7.469999819993973"
"62080000","8.5799999833107","8.5799999833107","8.5799999833107"
"62144000","8.399999856948853","8.399999856948853","8.399999856948853"
"62208000","7.935000002384186","7.935000002384186","7.935000002384186"
"62272000","8.22000002861023","8.22000002861023","8.22000002861023"
"62336000","7.394999980926514","7.394999980926514","7.394999980926514"
"62400000","7.694999814033508","7.694999814033508","7.694999814033508"
"62464000","7.35000005364418","7.35000005364418","7.35000005364418"
"62528000","7.439999833703041","7.439999833703041","7.439999833703041"
"62592000","7.034999877214432","7.034999877214432","7.034999877214432"
"62656000","7.200000166893005","7.200000166893005","7.200000166893005"
"62720000","8.055000051856041","8.055000051856041","8.055000051856041"
"62784000","8.040000095963478","8.040000095963478","8.040000095963478"
"62848000","8.490000128746033","8.490000128746033","8.490000128746033"
"62912000","9.52500033378601","9.52500033378601","9.52500033378601"
"62976000","7.905000030994415","7.905000030994415","7.905000030994415"
"63040000","7.799999952316284","7.799999952316284","7.799999952316284"
"63104000","8.205000102519989","8.205000102519989","8.205000102519989"
"63168000","8.054999828338623","8.054999828338623","8.054999828338623"
"63232000","8.370000123977661","8.370000123977661","8.370000123977661"
"63296000","7.650000154972076","7.650000154972076","7.650000154972076"
"63360000","8.085000038146973","8.085000038146973","8.085000038146973"
"63424000","9.09000015258789","9.09000015258789","9.09000015258789"
"63488000","9.77999997138977","9.77999997138977","9.77999997138977"
"63552000","8.939999759197235","8.939999759197235","8.939999759197235"
"63616000","8.430000126361847","8.430000126361847","8.430000126361847"
"63680000","9.239999890327454","9.239999890327454","9.239999890327454"
"63744000","8.59499990940094","8.59499990940094","8.59499990940094"
"63808000","7.650000095367432","7.650000095367432","7.650000095367432"
"63872000","7.499999940395355","7.499999940395355","7.499999940395355"
"63936000","8.445000052452087","8.445000052452087","8.445000052452087"
"64000000","8.835000038146973","8.835000038146973","8.835000038146973"
"64064000","8.370000183582306","8.370000183582306","8.370000183582306"
"64128000","9.3299999833107","9.3299999833107","9.3299999833107"
"64192000","8.954999685287476","8.954999685287476","8.954999685287476"
"64256000","9.134999990463257","9.134999990463257","9.134999990463257"
"64320000","7.664999783039093","7.664999783039093","7.664999783039093"
"64384000","6.705000042915344","6.705000042915344","6.705000042915344"
"64448000","7.139999866485596","7.139999866485596","7.139999866485596"
"64512000","6.8249998688697815","6.8249998688697815","6.8249998688697815"
"64576000","6.809999972581863","6.809999972581863","6.809999972581863"
"64640000","9.375000238418579","9.375000238418579","9.375000238418579"
"64704000","8.59500002861023","8.59500002861023","8.59500002861023"
"64768000","8.309999942779541","8.309999942779541","8.309999942779541"
"64832000","8.459999799728394","8.459999799728394","8.459999799728394"
"64896000","7.5","7.5","7.5"
"64960000","9.02999997138977","9.02999997138977","9.02999997138977"
"65024000","8.56499981880188","8.56499981880188","8.56499981880188"
"65088000","6.224999964237213","6.224999964237213","6.224999964237213"
"65152000","7.304999947547913","7.304999947547913","7.304999947547913"
"65216000","7.544999957084656","7.544999957084656","7.544999957084656"
"65280000","7.71000012755394","7.71000012755394","7.71000012755394"
"65344000","8.400000289082527","8.400000289082527","8.400000289082527"
"65408000","9.555000126361847","9.555000126361847","9.555000126361847"
"65472000","10.275000095367432","10.275000095367432","10.275000095367432"
"65536000","8.835000097751617","8.835000097751617","8.835000097751617"
"65600000","7.949999824166298","7.949999824166298","7.949999824166298"
"65664000","7.395000219345093","7.395000219345093","7.395000219345093"
"65728000","6.884999930858612","6.884999930858612","6.884999930858612"
"65792000","8.819999933242798","8.819999933242798","8.819999933242798"
"65856000","8.220000326633453","8.220000326633453","8.220000326633453"
"65920000","8.759999752044678","8.759999752044678","8.759999752044678"
"65984000","10.43999981880188","10.43999981880188","10.43999981880188"
"66048000","7.904999911785126","7.904999911785126","7.904999911785126"
"66112000","6.404999881982803","6.404999881982803","6.404999881982803"
"66176000","7.5","7.5","7.5"
"66240000","8.009999871253967","8.009999871253967","8.009999871253967"
"66304000","7.109999984502792","7.109999984502792","7.109999984502792"
"66368000","7.769999861717224","7.769999861717224","7.769999861717224"
"66432000","9.315000176429749","9.315000176429749","9.315000176429749"
"66496000","7.710000097751617","7.710000097751617","7.710000097751617"
"66560000","6.465000107884407","6.465000107884407","6.465000107884407"
"66624000","6.254999965429306","6.254999965429306","6.254999965429306"
"66688000","7.9950003027915955","7.9950003027915955","7.9950003027915955"
"66752000","7.739999994635582","7.739999994635582","7.739999994635582"
"66816000","9.044999837875366","9.044999837875366","9.044999837875366"
"66880000","9.149999797344208","9.149999797344208","9.149999797344208"
"66944000","7.739999949932098","7.739999949932098","7.739999949932098"
"67008000","6.644999861717224","6.644999861717224","6.644999861717224"
"67072000","7.335000157356262","7.335000157356262","7.335000157356262"
"67136000","7.815000057220459","7.815000057220459","7.815000057220459"
"67200000","7.815000116825104","7.815000116825104","7.815000116825104"
