"Step","coin3_baseline - SW_ep_rew_mean","coin3_baseline - SW_ep_rew_mean__MIN","coin3_baseline - SW_ep_rew_mean__MAX"
"58128000","0.5733333428700765","0.5733333428700765","0.5733333428700765"
"58176000","0.4266666571299235","0.4266666571299235","0.4266666571299235"
"58224000","-0.2866666316986084","-0.2866666316986084","-0.2866666316986084"
"58272000","0.5","0.5","0.5"
"58320000","-0.37999995549519855","-0.37999995549519855","-0.37999995549519855"
"58368000","0.6933333079020182","0.6933333079020182","0.6933333079020182"
"58416000","-0.22666668891906738","-0.22666668891906738","-0.22666668891906738"
"58464000","0.21999998887379965","0.21999998887379965","0.21999998887379965"
"58512000","0.36666663487752277","0.36666663487752277","0.36666663487752277"
"58560000","0.606666644414266","0.606666644414266","0.606666644414266"
"58608000","0.5933332840601603","0.5933332840601603","0.5933332840601603"
"58656000","-0.3799999753634135","-0.3799999753634135","-0.3799999753634135"
"58704000","-0.1933333476384481","-0.1933333476384481","-0.1933333476384481"
"58752000","0.546666701634725","0.546666701634725","0.546666701634725"
"58800000","0.16000008583068848","0.16000008583068848","0.16000008583068848"
"58848000","0.013333320617675781","0.013333320617675781","0.013333320617675781"
"58896000","0.013333280881245932","0.013333280881245932","0.013333280881245932"
"58944000","-0.040000081062316895","-0.040000081062316895","-0.040000081062316895"
"58992000","0.14666668574015299","0.14666668574015299","0.14666668574015299"
"59040000","0.3333333333333333","0.3333333333333333","0.3333333333333333"
"59088000","0.8866666158040365","0.8866666158040365","0.8866666158040365"
"59136000","-0.26666667064030963","-0.26666667064030963","-0.26666667064030963"
"59184000","-0.10000002384185791","-0.10000002384185791","-0.10000002384185791"
"59232000","0.3866666555404663","0.3866666555404663","0.3866666555404663"
"59280000","0.9266666571299235","0.9266666571299235","0.9266666571299235"
"59328000","1.3333333730697632","1.3333333730697632","1.3333333730697632"
"59376000","0.29333333174387616","0.29333333174387616","0.29333333174387616"
"59424000","0.18666664759318033","0.18666664759318033","0.18666664759318033"
"59472000","0.1999999483426412","0.1999999483426412","0.1999999483426412"
"59520000","0.04666670163472494","0.04666670163472494","0.04666670163472494"
"59568000","0.13333332538604736","0.13333332538604736","0.13333332538604736"
"59616000","0.48000001907348633","0.48000001907348633","0.48000001907348633"
"59664000","0.3799999952316284","0.3799999952316284","0.3799999952316284"
"59712000","0.37333329518636066","0.37333329518636066","0.37333329518636066"
"59760000","-0.15333338578542074","-0.15333338578542074","-0.15333338578542074"
"59808000","0.8999999364217123","0.8999999364217123","0.8999999364217123"
"59856000","0.7133332888285319","0.7133332888285319","0.7133332888285319"
"59904000","0.46666669845581055","0.46666669845581055","0.46666669845581055"
"59952000","0.3933333158493042","0.3933333158493042","0.3933333158493042"
"60000000","0.3733333349227905","0.3733333349227905","0.3733333349227905"
"60048000","-0.59333336353302","-0.59333336353302","-0.59333336353302"
"60096000","-0.2133333683013916","-0.2133333683013916","-0.2133333683013916"
"60144000","0.08666662375132243","0.08666662375132243","0.08666662375132243"
"60192000","0.34666669368743896","0.34666669368743896","0.34666669368743896"
"60240000","0.41333333651224774","0.41333333651224774","0.41333333651224774"
"60288000","0.2933332522710164","0.2933332522710164","0.2933332522710164"
"60336000","0.020000020662943523","0.020000020662943523","0.020000020662943523"
"60384000","0.39333335558573407","0.39333335558573407","0.39333335558573407"
"60432000","-0.206666628519694","-0.206666628519694","-0.206666628519694"
"60480000","0.2799999713897705","0.2799999713897705","0.2799999713897705"
"60528000","0.8000000317891439","0.8000000317891439","0.8000000317891439"
"60576000","0.2866667111714681","0.2866667111714681","0.2866667111714681"
"60624000","0.30000003178914386","0.30000003178914386","0.30000003178914386"
"60672000","-0.34000001351038617","-0.34000001351038617","-0.34000001351038617"
"60720000","0.16666666666666666","0.16666666666666666","0.16666666666666666"
"60768000","0.2466667095820109","0.2466667095820109","0.2466667095820109"
"60816000","-0.2133332888285319","-0.2133332888285319","-0.2133332888285319"
"60864000","0.4533332983652751","0.4533332983652751","0.4533332983652751"
"60912000","0.5466667811075846","0.5466667811075846","0.5466667811075846"
"60960000","0.6000000238418579","0.6000000238418579","0.6000000238418579"
"61008000","-0.6133333245913187","-0.6133333245913187","-0.6133333245913187"
"61056000","-0.09999994436899821","-0.09999994436899821","-0.09999994436899821"
"61104000","-0.059999984999497734","-0.059999984999497734","-0.059999984999497734"
"61152000","-0.06666664282480876","-0.06666664282480876","-0.06666664282480876"
"61200000","0.2133332888285319","0.2133332888285319","0.2133332888285319"
"61248000","-0.026666641235351562","-0.026666641235351562","-0.026666641235351562"
"61296000","0.06000002225240072","0.06000002225240072","0.06000002225240072"
"61344000","0.19333322842915854","0.19333322842915854","0.19333322842915854"
"61392000","0.4466666380564372","0.4466666380564372","0.4466666380564372"
"61440000","0.8266666332880656","0.8266666332880656","0.8266666332880656"
"61488000","0.24666666984558105","0.24666666984558105","0.24666666984558105"
"61536000","-0.40666667620340985","-0.40666667620340985","-0.40666667620340985"
"61584000","0.013333400090535482","0.013333400090535482","0.013333400090535482"
"61632000","0.3199999729792277","0.3199999729792277","0.3199999729792277"
"61680000","0.16000000635782877","0.16000000635782877","0.16000000635782877"
"61728000","0.026666680971781414","0.026666680971781414","0.026666680971781414"
"61776000","-0.6799999326467514","-0.6799999326467514","-0.6799999326467514"
"61824000","0.07333334287007649","0.07333334287007649","0.07333334287007649"
"61872000","0.6933333079020182","0.6933333079020182","0.6933333079020182"
"61920000","-0.2600000500679016","-0.2600000500679016","-0.2600000500679016"
"61968000","-0.4466667175292969","-0.4466667175292969","-0.4466667175292969"
"62016000","0.5866667429606119","0.5866667429606119","0.5866667429606119"
"62064000","0.053333401679992676","0.053333401679992676","0.053333401679992676"
"62112000","0.3399999539057414","0.3399999539057414","0.3399999539057414"
"62160000","0.22666668891906738","0.22666668891906738","0.22666668891906738"
"62208000","0.006666660308837891","0.006666660308837891","0.006666660308837891"
"62256000","-0.2933332920074463","-0.2933332920074463","-0.2933332920074463"
"62304000","0.2200000286102295","0.2200000286102295","0.2200000286102295"
"62352000","0.42000003655751544","0.42000003655751544","0.42000003655751544"
"62400000","-0.1266666054725647","-0.1266666054725647","-0.1266666054725647"
"62448000","0.34666669368743896","0.34666669368743896","0.34666669368743896"
"62496000","0.2666667302449544","0.2666667302449544","0.2666667302449544"
"62544000","0.14000006516774496","0.14000006516774496","0.14000006516774496"
"62592000","0.5800000429153442","0.5800000429153442","0.5800000429153442"
"62640000","-0.11333336432774861","-0.11333336432774861","-0.11333336432774861"
"62688000","-0.033333381017049156","-0.033333381017049156","-0.033333381017049156"
"62736000","-0.17333332697550455","-0.17333332697550455","-0.17333332697550455"
"62784000","0.29999999205271405","0.29999999205271405","0.29999999205271405"
"62832000","0.22666668891906738","0.22666668891906738","0.22666668891906738"
"62880000","0.24666666984558105","0.24666666984558105","0.24666666984558105"
"62928000","0.8266666531562805","0.8266666531562805","0.8266666531562805"
"62976000","0.9933333396911621","0.9933333396911621","0.9933333396911621"
"63024000","0.7866666316986084","0.7866666316986084","0.7866666316986084"
"63072000","0.546666661898295","0.546666661898295","0.546666661898295"
"63120000","0.013333360354105631","0.013333360354105631","0.013333360354105631"
"63168000","0.033333261807759605","0.033333261807759605","0.033333261807759605"
"63216000","-0.32000001271565753","-0.32000001271565753","-0.32000001271565753"
"63264000","-0.2800000011920929","-0.2800000011920929","-0.2800000011920929"
"63312000","0.046666622161865234","0.046666622161865234","0.046666622161865234"
"63360000","0.8933332761128744","0.8933332761128744","0.8933332761128744"
"63408000","-0.3600000540415446","-0.3600000540415446","-0.3600000540415446"
"63456000","0.1866666873296102","0.1866666873296102","0.1866666873296102"
"63504000","-0.3266666730244954","-0.3266666730244954","-0.3266666730244954"
"63552000","0.37999995549519855","0.37999995549519855","0.37999995549519855"
"63600000","-0.3333332935969035","-0.3333332935969035","-0.3333332935969035"
"63648000","0.459999958674113","0.459999958674113","0.459999958674113"
"63696000","-0.0733334223429362","-0.0733334223429362","-0.0733334223429362"
"63744000","0.3866666952768962","0.3866666952768962","0.3866666952768962"
"63792000","-0.22666664918263754","-0.22666664918263754","-0.22666664918263754"
"63840000","0.12000004450480144","0.12000004450480144","0.12000004450480144"
"63888000","0.4933332602183024","0.4933332602183024","0.4933332602183024"
"63936000","0.20000004768371582","0.20000004768371582","0.20000004768371582"
"63984000","0.15333334604899088","0.15333334604899088","0.15333334604899088"
"64032000","-0.3266667127609253","-0.3266667127609253","-0.3266667127609253"
"64080000","0.2800000111262004","0.2800000111262004","0.2800000111262004"
"64128000","0.5666666825612386","0.5666666825612386","0.5666666825612386"
"64176000","0.06666664282480876","0.06666664282480876","0.06666664282480876"
"64224000","0.29333333174387616","0.29333333174387616","0.29333333174387616"
"64272000","-0.2200000286102295","-0.2200000286102295","-0.2200000286102295"
"64320000","0.4466666380564372","0.4466666380564372","0.4466666380564372"
"64368000","0.5266666412353516","0.5266666412353516","0.5266666412353516"
"64416000","0.4399999777475993","0.4399999777475993","0.4399999777475993"
"64464000","-0.4333333174387614","-0.4333333174387614","-0.4333333174387614"
"64512000","0.446666677792867","0.446666677792867","0.446666677792867"
"64560000","0.12666666507720947","0.12666666507720947","0.12666666507720947"
"64608000","0.22666664918263754","0.22666664918263754","0.22666664918263754"
"64656000","0.2999999523162842","0.2999999523162842","0.2999999523162842"
"64704000","0.10000002384185791","0.10000002384185791","0.10000002384185791"
"64752000","-0.1799999475479126","-0.1799999475479126","-0.1799999475479126"
"64800000","-0.2733333110809326","-0.2733333110809326","-0.2733333110809326"
"64848000","0.793333371480306","0.793333371480306","0.793333371480306"
"64896000","0.23333334922790527","0.23333334922790527","0.23333334922790527"
"64944000","0.34666669368743896","0.34666669368743896","0.34666669368743896"
"64992000","-0.3266666332880656","-0.3266666332880656","-0.3266666332880656"
"65040000","0.1999999682108561","0.1999999682108561","0.1999999682108561"
"65088000","0.5933333237965902","0.5933333237965902","0.5933333237965902"
"65136000","0.47333327929178876","0.47333327929178876","0.47333327929178876"
"65184000","0.41333333651224774","0.41333333651224774","0.41333333651224774"
"65232000","0.6333332856496176","0.6333332856496176","0.6333332856496176"
"65280000","-0.08666670322418213","-0.08666670322418213","-0.08666670322418213"
"65328000","0.01999994119008382","0.01999994119008382","0.01999994119008382"
"65376000","0.2666666507720947","0.2666666507720947","0.2666666507720947"
"65424000","0.3266666730244954","0.3266666730244954","0.3266666730244954"
"65472000","-0.3199999729792277","-0.3199999729792277","-0.3199999729792277"
"65520000","-0.0800000826517741","-0.0800000826517741","-0.0800000826517741"
"65568000","0.37333329518636066","0.37333329518636066","0.37333329518636066"
"65616000","-0.16666666666666666","-0.16666666666666666","-0.16666666666666666"
"65664000","0.3999999364217122","0.3999999364217122","0.3999999364217122"
"65712000","-0.08666666348775227","-0.08666666348775227","-0.08666666348775227"
"65760000","-0.08666666348775227","-0.08666666348775227","-0.08666666348775227"
"65808000","0.12000000476837158","0.12000000476837158","0.12000000476837158"
"65856000","0.23333330949147543","0.23333330949147543","0.23333330949147543"
"65904000","0.4933333396911621","0.4933333396911621","0.4933333396911621"
"65952000","0.04666666189829508","0.04666666189829508","0.04666666189829508"
"66000000","0.7333333492279053","0.7333333492279053","0.7333333492279053"
"66048000","0.32000009218851727","0.32000009218851727","0.32000009218851727"
"66096000","0.15999996662139893","0.15999996662139893","0.15999996662139893"
"66144000","0.5999999841054281","0.5999999841054281","0.5999999841054281"
"66192000","-0.29333337148030597","-0.29333337148030597","-0.29333337148030597"
"66240000","0.1399999459584554","0.1399999459584554","0.1399999459584554"
"66288000","0.026666720708211262","0.026666720708211262","0.026666720708211262"
"66336000","-0.16666666666666666","-0.16666666666666666","-0.16666666666666666"
"66384000","-0.16666662693023682","-0.16666662693023682","-0.16666662693023682"
"66432000","0.23333330949147543","0.23333330949147543","0.23333330949147543"
"66480000","0.34666673342386883","0.34666673342386883","0.34666673342386883"
"66528000","0.646666685740153","0.646666685740153","0.646666685740153"
"66576000","0.30666669209798175","0.30666669209798175","0.30666669209798175"
"66624000","-0.11333334445953369","-0.11333334445953369","-0.11333334445953369"
"66672000","0.31333327293395996","0.31333327293395996","0.31333327293395996"
"66720000","0.47333327929178876","0.47333327929178876","0.47333327929178876"
"66768000","0.7333333492279053","0.7333333492279053","0.7333333492279053"
"66816000","-0.04666666189829508","-0.04666666189829508","-0.04666666189829508"
"66864000","-0.6866666475931803","-0.6866666475931803","-0.6866666475931803"
"66912000","0.026666641235351562","0.026666641235351562","0.026666641235351562"
"66960000","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"67008000","0.4399999777475993","0.4399999777475993","0.4399999777475993"
"67056000","-0.2533333698908488","-0.2533333698908488","-0.2533333698908488"
"67104000","-0.5733332633972168","-0.5733332633972168","-0.5733332633972168"
"67152000","-0.059999942779541016","-0.059999942779541016","-0.059999942779541016"
"67200000","0.5333333810170492","0.5333333810170492","0.5333333810170492"
"67248000","0.12000004450480144","0.12000004450480144","0.12000004450480144"
"67296000","0.03333330154418945","0.03333330154418945","0.03333330154418945"
"67344000","0.18666664759318033","0.18666664759318033","0.18666664759318033"
"67392000","0.17333332697550455","0.17333332697550455","0.17333332697550455"
"67440000","0.30666669209798175","0.30666669209798175","0.30666669209798175"
"67488000","0.31333335240681964","0.31333335240681964","0.31333335240681964"
"67536000","0.1066666841506958","0.1066666841506958","0.1066666841506958"
"67584000","-0.4333333571751912","-0.4333333571751912","-0.4333333571751912"
"67632000","-0.3866666952768962","-0.3866666952768962","-0.3866666952768962"
"67680000","0.09999998410542806","0.09999998410542806","0.09999998410542806"
"67728000","0.12666662534077963","0.12666662534077963","0.12666662534077963"
"67776000","-0.02000006039937337","-0.02000006039937337","-0.02000006039937337"
"67824000","0.559999942779541","0.559999942779541","0.559999942779541"
"67872000","-0.2733333110809326","-0.2733333110809326","-0.2733333110809326"
"67920000","0.24666666984558105","0.24666666984558105","0.24666666984558105"
"67968000","0.6400000254313151","0.6400000254313151","0.6400000254313151"
"68016000","-0.2666666507720947","-0.2666666507720947","-0.2666666507720947"
"68064000","0.19333322842915854","0.19333322842915854","0.19333322842915854"
"68112000","-0.5466665824254354","-0.5466665824254354","-0.5466665824254354"
"68160000","0.459999958674113","0.459999958674113","0.459999958674113"
"68208000","0.7133332888285319","0.7133332888285319","0.7133332888285319"
"68256000","0.15333334604899088","0.15333334604899088","0.15333334604899088"
"68304000","0.11333330472310384","0.11333330472310384","0.11333330472310384"
"68352000","0.04000000158945719","0.04000000158945719","0.04000000158945719"
"68400000","0.0666666030883789","0.0666666030883789","0.0666666030883789"
"68448000","0.10666672388712566","0.10666672388712566","0.10666672388712566"
"68496000","-0.28666667143503827","-0.28666667143503827","-0.28666667143503827"
"68544000","0.30000003178914386","0.30000003178914386","0.30000003178914386"
"68592000","0.5866666634877523","0.5866666634877523","0.5866666634877523"
"68640000","-0.1933333476384481","-0.1933333476384481","-0.1933333476384481"
"68688000","0.23333334922790527","0.23333334922790527","0.23333334922790527"
"68736000","-0.16666658719380698","-0.16666658719380698","-0.16666658719380698"
"68784000","0.006666660308837891","0.006666660308837891","0.006666660308837891"
"68832000","0.28666667143503827","0.28666667143503827","0.28666667143503827"
"68880000","0.8333333333333334","0.8333333333333334","0.8333333333333334"
"68928000","-0.11999996503194173","-0.11999996503194173","-0.11999996503194173"
"68976000","-0.2733333110809326","-0.2733333110809326","-0.2733333110809326"
"69024000","0.10666664441426595","0.10666664441426595","0.10666664441426595"
"69072000","0.7866667111714681","0.7866667111714681","0.7866667111714681"
"69120000","0.08666658401489258","0.08666658401489258","0.08666658401489258"
"69168000","0.4333333174387614","0.4333333174387614","0.4333333174387614"
"69216000","-0.5933332840601603","-0.5933332840601603","-0.5933332840601603"
"69264000","0.23333334922790527","0.23333334922790527","0.23333334922790527"
"69312000","0.3399999936421712","0.3399999936421712","0.3399999936421712"
"69360000","-0.13333332538604736","-0.13333332538604736","-0.13333332538604736"
"69408000","0.413333257039388","0.413333257039388","0.413333257039388"
"69456000","-0.05333332220713297","-0.05333332220713297","-0.05333332220713297"
"69504000","0.14666672547658285","0.14666672547658285","0.14666672547658285"
"69552000","0.046666751305262245","0.046666751305262245","0.046666751305262245"
"69600000","0.07333340247472127","0.07333340247472127","0.07333340247472127"
"69648000","-0.04000004132588705","-0.04000004132588705","-0.04000004132588705"
"69696000","0.11333335439364116","0.11333335439364116","0.11333335439364116"
"69744000","1.086666742960612","1.086666742960612","1.086666742960612"
"69792000","0.09999998410542806","0.09999998410542806","0.09999998410542806"
"69840000","0.2866667111714681","0.2866667111714681","0.2866667111714681"
"69888000","0.5","0.5","0.5"
"69936000","-0.16000000635782877","-0.16000000635782877","-0.16000000635782877"
"69984000","0.13999998569488525","0.13999998569488525","0.13999998569488525"
"70032000","0.4599999984105428","0.4599999984105428","0.4599999984105428"
"70080000","0.1800000270207723","0.1800000270207723","0.1800000270207723"
"70128000","0.2999999523162842","0.2999999523162842","0.2999999523162842"
"70176000","0.31999995311101276","0.31999995311101276","0.31999995311101276"
"70224000","-0.2400000294049581","-0.2400000294049581","-0.2400000294049581"
"70272000","0.3733333746592204","0.3733333746592204","0.3733333746592204"
"70320000","-0.5066666007041931","-0.5066666007041931","-0.5066666007041931"
"70368000","0.11333338419596355","0.11333338419596355","0.11333338419596355"
"70416000","0.2066667079925537","0.2066667079925537","0.2066667079925537"
"70464000","0.046666622161865234","0.046666622161865234","0.046666622161865234"
"70512000","0.12666666507720947","0.12666666507720947","0.12666666507720947"
"70560000","-0.019999980926513672","-0.019999980926513672","-0.019999980926513672"
"70608000","0.12000000476837158","0.12000000476837158","0.12000000476837158"
"70656000","0.23999993006388345","0.23999993006388345","0.23999993006388345"
"70704000","0.37333329518636066","0.37333329518636066","0.37333329518636066"
"70752000","0.5666666825612386","0.5666666825612386","0.5666666825612386"
"70800000","0.8533333937327067","0.8533333937327067","0.8533333937327067"
"70848000","0.6799999872843424","0.6799999872843424","0.6799999872843424"
"70896000","0.18000006675720215","0.18000006675720215","0.18000006675720215"
"70944000","0.6200000445048014","0.6200000445048014","0.6200000445048014"
"70992000","-0.17333340644836426","-0.17333340644836426","-0.17333340644836426"
"71040000","0.2866667111714681","0.2866667111714681","0.2866667111714681"
"71088000","0.05333336194356283","0.05333336194356283","0.05333336194356283"
"71136000","0.1400000254313151","0.1400000254313151","0.1400000254313151"
"71184000","-0.5066666603088379","-0.5066666603088379","-0.5066666603088379"
"71232000","0.8800000349680582","0.8800000349680582","0.8800000349680582"
"71280000","-0.36666667461395264","-0.36666667461395264","-0.36666667461395264"
"71328000","-0.04000004132588705","-0.04000004132588705","-0.04000004132588705"
"71376000","0.08000000317891438","0.08000000317891438","0.08000000317891438"
"71424000","0.21999994913736978","0.21999994913736978","0.21999994913736978"
"71472000","0.2866667111714681","0.2866667111714681","0.2866667111714681"
"71520000","0.7133333683013916","0.7133333683013916","0.7133333683013916"
"71568000","0.5133333603541056","0.5133333603541056","0.5133333603541056"
"71616000","0.23333334922790527","0.23333334922790527","0.23333334922790527"
"71664000","0.3666667143503825","0.3666667143503825","0.3666667143503825"
"71712000","1.0800000031789143","1.0800000031789143","1.0800000031789143"
"71760000","-0.0666666825612386","-0.0666666825612386","-0.0666666825612386"
"71808000","0.38666661580403644","0.38666661580403644","0.38666661580403644"
"71856000","0.24000000953674316","0.24000000953674316","0.24000000953674316"
"71904000","-0.10666670401891072","-0.10666670401891072","-0.10666670401891072"
"71952000","-0.046666622161865234","-0.046666622161865234","-0.046666622161865234"
"72000000","-0.06666670242945354","-0.06666670242945354","-0.06666670242945354"
"72048000","0.17333336671193442","0.17333336671193442","0.17333336671193442"
"72096000","0.09999994436899821","0.09999994436899821","0.09999994436899821"
"72144000","-0.12000006437301636","-0.12000006437301636","-0.12000006437301636"
"72192000","0.19333330790201822","0.19333330790201822","0.19333330790201822"
"72240000","-0.466666579246521","-0.466666579246521","-0.466666579246521"
"72288000","0.546666661898295","0.546666661898295","0.546666661898295"
"72336000","-0.2800000508626302","-0.2800000508626302","-0.2800000508626302"
"72384000","0.546666701634725","0.546666701634725","0.546666701634725"
"72432000","0.47333335876464844","0.47333335876464844","0.47333335876464844"
"72480000","0.0333333412806193","0.0333333412806193","0.0333333412806193"
"72528000","0.3799999753634135","0.3799999753634135","0.3799999753634135"
"72576000","-0.12666666507720947","-0.12666666507720947","-0.12666666507720947"
"72624000","0.06000002225240072","0.06000002225240072","0.06000002225240072"
"72672000","0.4466667175292969","0.4466667175292969","0.4466667175292969"
"72720000","0.07333334287007649","0.07333334287007649","0.07333334287007649"
"72768000","0.240000049273173","0.240000049273173","0.240000049273173"
"72816000","0.2133333683013916","0.2133333683013916","0.2133333683013916"
"72864000","0.2466667095820109","0.2466667095820109","0.2466667095820109"
"72912000","0.6200000047683716","0.6200000047683716","0.6200000047683716"
"72960000","0.606666644414266","0.606666644414266","0.606666644414266"
"73008000","0.00666658083597819","0.00666658083597819","0.00666658083597819"
"73056000","0.19333330790201822","0.19333330790201822","0.19333330790201822"
"73104000","0.5866666634877523","0.5866666634877523","0.5866666634877523"
"73152000","0.37333329518636066","0.37333329518636066","0.37333329518636066"
"73200000","-0.10666670401891072","-0.10666670401891072","-0.10666670401891072"
"73248000","0.06000002225240072","0.06000002225240072","0.06000002225240072"
"73296000","0.5999999841054281","0.5999999841054281","0.5999999841054281"
"73344000","-0.23333326975504556","-0.23333326975504556","-0.23333326975504556"
"73392000","0.9133333365122477","0.9133333365122477","0.9133333365122477"
"73440000","-0.013333400090535482","-0.013333400090535482","-0.013333400090535482"
"73488000","-0.07333334287007649","-0.07333334287007649","-0.07333334287007649"
"73536000","0.5400000413258871","0.5400000413258871","0.5400000413258871"
"73584000","0.3399999936421712","0.3399999936421712","0.3399999936421712"
"73632000","0.0733334223429362","0.0733334223429362","0.0733334223429362"
"73680000","0.5333333015441895","0.5333333015441895","0.5333333015441895"
"73728000","-0.08000000317891438","-0.08000000317891438","-0.08000000317891438"
"73776000","0.17999998728434244","0.17999998728434244","0.17999998728434244"
"73824000","0.32000001271565753","0.32000001271565753","0.32000001271565753"
"73872000","-0.18666656812032065","-0.18666656812032065","-0.18666656812032065"
"73920000","0.10000002384185791","0.10000002384185791","0.10000002384185791"
"73968000","0.2866667111714681","0.2866667111714681","0.2866667111714681"
"74016000","0.3266666531562805","0.3266666531562805","0.3266666531562805"
"74064000","0.12666666507720947","0.12666666507720947","0.12666666507720947"
"74112000","0.48666663964589435","0.48666663964589435","0.48666663964589435"
"74160000","0.7599999904632568","0.7599999904632568","0.7599999904632568"
"74208000","0.17999997735023499","0.17999997735023499","0.17999997735023499"
"74256000","0.08666662375132243","0.08666662375132243","0.08666662375132243"
"74304000","0.240000049273173","0.240000049273173","0.240000049273173"
"74352000","0.32666659355163574","0.32666659355163574","0.32666659355163574"
"74400000","0.24000008900960287","0.24000008900960287","0.24000008900960287"
"74448000","0.21999994913736978","0.21999994913736978","0.21999994913736978"
"74496000","0.4466666380564372","0.4466666380564372","0.4466666380564372"
"74544000","-0.40666669607162476","-0.40666669607162476","-0.40666669607162476"
"74592000","0.6133333444595337","0.6133333444595337","0.6133333444595337"
"74640000","-0.5333332984397808","-0.5333332984397808","-0.5333332984397808"
"74688000","0.11999996503194173","0.11999996503194173","0.11999996503194173"
"74736000","0.3799999952316284","0.3799999952316284","0.3799999952316284"
"74784000","-0.16666666666666666","-0.16666666666666666","-0.16666666666666666"
"74832000","-0.3533333937327067","-0.3533333937327067","-0.3533333937327067"
"74880000","0.5800000031789144","0.5800000031789144","0.5800000031789144"
"74928000","-0.5799999634424845","-0.5799999634424845","-0.5799999634424845"
"74976000","0.31333335240681964","0.31333335240681964","0.31333335240681964"
"75024000","0.206666628519694","0.206666628519694","0.206666628519694"
"75072000","0.23333334922790527","0.23333334922790527","0.23333334922790527"
"75120000","0.7666666507720947","0.7666666507720947","0.7666666507720947"
"75168000","0.3266666730244954","0.3266666730244954","0.3266666730244954"
"75216000","0.3599999745686849","0.3599999745686849","0.3599999745686849"
"75264000","0.23333334922790527","0.23333334922790527","0.23333334922790527"
"75312000","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"75360000","-0.2800000508626302","-0.2800000508626302","-0.2800000508626302"
"75408000","0.4933333396911621","0.4933333396911621","0.4933333396911621"
"75456000","-0.39333327611287433","-0.39333327611287433","-0.39333327611287433"
"75504000","0.25333331028620404","0.25333331028620404","0.25333331028620404"
"75552000","-0.15333330631256104","-0.15333330631256104","-0.15333330631256104"
"75600000","-0.039999961853027344","-0.039999961853027344","-0.039999961853027344"
"75648000","0.5066666603088379","0.5066666603088379","0.5066666603088379"
"75696000","0.8199999332427979","0.8199999332427979","0.8199999332427979"
"75744000","-0.23333330949147543","-0.23333330949147543","-0.23333330949147543"
"75792000","0.020000020662943523","0.020000020662943523","0.020000020662943523"
"75840000","0.5266666412353516","0.5266666412353516","0.5266666412353516"
"75888000","0.4266667366027832","0.4266667366027832","0.4266667366027832"
"75936000","0.799999992052714","0.799999992052714","0.799999992052714"
"75984000","0.3399999141693115","0.3399999141693115","0.3399999141693115"
"76032000","0.6999999682108561","0.6999999682108561","0.6999999682108561"
"76080000","0.16666670640309653","0.16666670640309653","0.16666670640309653"
"76128000","0.8266666730244955","0.8266666730244955","0.8266666730244955"
"76176000","0.1400000254313151","0.1400000254313151","0.1400000254313151"
"76224000","0.15999996662139893","0.15999996662139893","0.15999996662139893"
"76272000","0.23999996980031332","0.23999996980031332","0.23999996980031332"
"76320000","-0.23999993006388345","-0.23999993006388345","-0.23999993006388345"
"76368000","0.59333336353302","0.59333336353302","0.59333336353302"
"76416000","0.10666664441426595","0.10666664441426595","0.10666664441426595"
"76464000","0.4866666793823242","0.4866666793823242","0.4866666793823242"
"76512000","-0.5266666412353516","-0.5266666412353516","-0.5266666412353516"
"76560000","0.039999961853027344","0.039999961853027344","0.039999961853027344"
"76608000","0.07999988396962483","0.07999988396962483","0.07999988396962483"
"76656000","-0.5733333826065063","-0.5733333826065063","-0.5733333826065063"
"76704000","0.41999999682108563","0.41999999682108563","0.41999999682108563"
"76752000","0.2800000508626302","0.2800000508626302","0.2800000508626302"
"76800000","-0.6866666873296102","-0.6866666873296102","-0.6866666873296102"
"76848000","-0.7666667699813843","-0.7666667699813843","-0.7666667699813843"
"76896000","0.18666664759318033","0.18666664759318033","0.18666664759318033"
"76944000","-0.13333332538604736","-0.13333332538604736","-0.13333332538604736"
"76992000","0.09999998410542806","0.09999998410542806","0.09999998410542806"
"77040000","0.1333332061767578","0.1333332061767578","0.1333332061767578"
"77088000","0.3333332935969035","0.3333332935969035","0.3333332935969035"
"77136000","0.6400000254313151","0.6400000254313151","0.6400000254313151"
"77184000","0.32000009218851727","0.32000009218851727","0.32000009218851727"
"77232000","-0.36666667461395264","-0.36666667461395264","-0.36666667461395264"
"77280000","0.006666739781697591","0.006666739781697591","0.006666739781697591"
"77328000","0.2800000508626302","0.2800000508626302","0.2800000508626302"
"77376000","0.9399999777475992","0.9399999777475992","0.9399999777475992"
"77424000","-0.1266667048136393","-0.1266667048136393","-0.1266667048136393"
"77472000","0.41999999682108563","0.41999999682108563","0.41999999682108563"
"77520000","0.3399999936421712","0.3399999936421712","0.3399999936421712"
"77568000","0.30666669209798175","0.30666669209798175","0.30666669209798175"
"77616000","-0.09333336353302002","-0.09333336353302002","-0.09333336353302002"
"77664000","0.3733333349227905","0.3733333349227905","0.3733333349227905"
"77712000","0.8333332737286886","0.8333332737286886","0.8333332737286886"
"77760000","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"77808000","0.5466666221618652","0.5466666221618652","0.5466666221618652"
"77856000","0.06666664282480876","0.06666664282480876","0.06666664282480876"
"77904000","-0.4599999984105428","-0.4599999984105428","-0.4599999984105428"
"77952000","0.13333328564961752","0.13333328564961752","0.13333328564961752"
