"Step","coin4_cbamsvo - SW_ep_rew_total","coin4_cbamsvo - SW_ep_rew_total__MIN","coin4_cbamsvo - SW_ep_rew_total__MAX"
"7744000","-13.420000076293945","-13.420000076293945","-13.420000076293945"
"7808000","-13.479999780654907","-13.479999780654907","-13.479999780654907"
"7872000","-13.800000667572021","-13.800000667572021","-13.800000667572021"
"7936000","-12.140000104904175","-12.140000104904175","-12.140000104904175"
"8000000","-12.199999809265137","-12.199999809265137","-12.199999809265137"
"8064000","-13","-13","-13"
"8128000","-12.699999332427979","-12.699999332427979","-12.699999332427979"
"8192000","-12.78000020980835","-12.78000020980835","-12.78000020980835"
"8256000","-13.599999904632568","-13.599999904632568","-13.599999904632568"
"8320000","-13.539999961853027","-13.539999961853027","-13.539999961853027"
"8384000","-13.620000123977661","-13.620000123977661","-13.620000123977661"
"8448000","-13.800000190734863","-13.800000190734863","-13.800000190734863"
"8512000","-12.339999675750732","-12.339999675750732","-12.339999675750732"
"8576000","-12.880000591278076","-12.880000591278076","-12.880000591278076"
"8640000","-13.019999504089355","-13.019999504089355","-13.019999504089355"
"8704000","-12.65999984741211","-12.65999984741211","-12.65999984741211"
"8768000","-13.34000015258789","-13.34000015258789","-13.34000015258789"
"8832000","-13.920000076293945","-13.920000076293945","-13.920000076293945"
"8896000","-13.579999923706055","-13.579999923706055","-13.579999923706055"
"8960000","-14.71999979019165","-14.71999979019165","-14.71999979019165"
"9024000","-13.380000352859497","-13.380000352859497","-13.380000352859497"
"9088000","-12.299999475479126","-12.299999475479126","-12.299999475479126"
"9152000","-11.679999589920044","-11.679999589920044","-11.679999589920044"
"9216000","-12.979999542236328","-12.979999542236328","-12.979999542236328"
"9280000","-11.779999732971191","-11.779999732971191","-11.779999732971191"
"9344000","-13.059999942779541","-13.059999942779541","-13.059999942779541"
"9408000","-12.960000276565552","-12.960000276565552","-12.960000276565552"
"9472000","-12.959999561309814","-12.959999561309814","-12.959999561309814"
"9536000","-12.199999809265137","-12.199999809265137","-12.199999809265137"
"9600000","-11.979999303817749","-11.979999303817749","-11.979999303817749"
"9664000","-13.760000228881836","-13.760000228881836","-13.760000228881836"
"9728000","-12.940000295639038","-12.940000295639038","-12.940000295639038"
"9792000","-13.339999675750732","-13.339999675750732","-13.339999675750732"
"9856000","-12.100000143051147","-12.100000143051147","-12.100000143051147"
"9920000","-13.179999828338623","-13.179999828338623","-13.179999828338623"
"9984000","-12.819999694824219","-12.819999694824219","-12.819999694824219"
"10048000","-13.180000305175781","-13.180000305175781","-13.180000305175781"
"10112000","-12.399999141693115","-12.399999141693115","-12.399999141693115"
"10176000","-12.919999599456787","-12.919999599456787","-12.919999599456787"
"10240000","-12.87999963760376","-12.87999963760376","-12.87999963760376"
"10304000","-13.100000619888306","-13.100000619888306","-13.100000619888306"
"10368000","-11.959999084472656","-11.959999084472656","-11.959999084472656"
"10432000","-13.299999237060547","-13.299999237060547","-13.299999237060547"
"10496000","-13.680000305175781","-13.680000305175781","-13.680000305175781"
"10560000","-12.37999963760376","-12.37999963760376","-12.37999963760376"
"10624000","-12.65999984741211","-12.65999984741211","-12.65999984741211"
"10688000","-12.660000324249268","-12.660000324249268","-12.660000324249268"
"10752000","-13.12000060081482","-13.12000060081482","-13.12000060081482"
"10816000","-13.239999771118164","-13.239999771118164","-13.239999771118164"
"10880000","-12.65999960899353","-12.65999960899353","-12.65999960899353"
"10944000","-13.399999618530273","-13.399999618530273","-13.399999618530273"
"11008000","-13.419999837875366","-13.419999837875366","-13.419999837875366"
"11072000","-14.020000696182251","-14.020000696182251","-14.020000696182251"
"11136000","-12.500000476837158","-12.500000476837158","-12.500000476837158"
"11200000","-12.759999513626099","-12.759999513626099","-12.759999513626099"
"11264000","-13.079999446868896","-13.079999446868896","-13.079999446868896"
"11328000","-12.859999895095825","-12.859999895095825","-12.859999895095825"
"11392000","-12.579999446868896","-12.579999446868896","-12.579999446868896"
"11456000","-12.180000066757202","-12.180000066757202","-12.180000066757202"
"11520000","-12.160000085830688","-12.160000085830688","-12.160000085830688"
"11584000","-13.259999990463257","-13.259999990463257","-13.259999990463257"
"11648000","-12.999999761581421","-12.999999761581421","-12.999999761581421"
"11712000","-12.080000877380371","-12.080000877380371","-12.080000877380371"
"11776000","-12.079999923706055","-12.079999923706055","-12.079999923706055"
"11840000","-13.000000476837158","-13.000000476837158","-13.000000476837158"
"11904000","-13.279999732971191","-13.279999732971191","-13.279999732971191"
"11968000","-13.779999732971191","-13.779999732971191","-13.779999732971191"
"12032000","-12.779999494552612","-12.779999494552612","-12.779999494552612"
"12096000","-12.219999074935913","-12.219999074935913","-12.219999074935913"
"12160000","-13.9399995803833","-13.9399995803833","-13.9399995803833"
"12224000","-12.380000591278076","-12.380000591278076","-12.380000591278076"
"12288000","-13.200000286102295","-13.200000286102295","-13.200000286102295"
"12352000","-13.639999866485596","-13.639999866485596","-13.639999866485596"
"12416000","-13.399999618530273","-13.399999618530273","-13.399999618530273"
"12480000","-12.240000247955322","-12.240000247955322","-12.240000247955322"
"12544000","-12.640000104904175","-12.640000104904175","-12.640000104904175"
"12608000","-13.699999809265137","-13.699999809265137","-13.699999809265137"
"12672000","-12.09999942779541","-12.09999942779541","-12.09999942779541"
"12736000","-13.440000534057617","-13.440000534057617","-13.440000534057617"
"12800000","-12.34000039100647","-12.34000039100647","-12.34000039100647"
"12864000","-13.119999885559082","-13.119999885559082","-13.119999885559082"
